שם הרשות,סמל הרשות,מחוז,מעמד מוניציפאלי,סהכ אוכלוסייה בסוף השנה,"אשכול מדד חברתי כלכלי (משנת 2019, מ-1 עד 10, 1 הנמוך ביותר)",סהכ תקבולים (תקציב רגיל ותקציב בלתי רגיל),סהכ הכנסות בתקציב הרגיל,הכנסות לנפש בתקציב הרגיל (שח),מיסים ומענקים,שירותים מקומיים,סהכ שירותים ממלכתיים,שירותים ממלכתיים - חינוך,שירותים ממלכתיים - רווחה,שירותים ממלכתיים - תרבות,סהכ מפעלים,מפעלים - מפעל המים,תקבולים בלתי רגילים,סהכ הכנסות בתקציב הרגיל.1,סהכ הכנסות עצמיות,הכנסות עצמיות: מארנונה,ארנונה למגורים: סהכ גביות,ארנונה למגורים: סהכ חיובים נטו,ארנונה למגורים: יחס גבייה ב-% לכלל החיובים,ארנונה למגורים: גבייה השנה (קרן + ריבית),ארנונה למגורים: חיוב בשנת החשבון,ארנונה למגורים: יחס גבייה ב-% לחיוב השנה,"ארנונה למגורים: סהכ פטורים, שחרורים והנחות",ארנונה למגורים: גביית פיגורים (קרן + ריבית),ארנונה לא למגורים: גבייה,הכנסות עצמיות: מחינוך,הכנסות עצמיות: מרווחה,יתר הכנסות עצמיות,סהכ הכנסות מהממשלה,הכנסות מהממשלה: ממשרד החינוך,הכנסות מהממשלה: ממשרד הרווחה,הכנסות מהממשלה: מענק כללי,הכנסות מהממשלה: מענקים מיוחדים ומיועדים,הכנסות מהממשלה: מענקים להקטנת גירעון מצטבר,מלוות למחזור ולאיזון,סהכ הכנסות בתקציב בלתי רגיל,השתתפות בעלי נכסים,השתתפות הממשלה,מלוות,הכנסות אחרות,סהכ תשלומים (תקציב רגיל ותקציב בלתי רגיל),סהכ הוצאות בתקציב הרגיל,הוצאה לנפש בתקציב הרגיל (שח),הנהלה וכלליות,שירותים מקומיים.1,סהכ שירותים ממלכתיים.1,שירותים ממלכתיים: חינוך,שירותים ממלכתיים: רווחה,שירותים ממלכתיים: תרבות,מפעלים,מפעלים: מפעל המים,תשלומים בלתי רגילים,סהכ הוצאות בתקציב הרגיל.1,סהכ הוצאות לעלות עבודה,הוצאות לעלות עבודה: לחינוך,הוצאות לעלות עבודה: לרווחה,הוצאות תפעול,הוצאות לפירעון מלוות,הוצאות מימון,העברות והוצאות חד-פעמיות (כולל כיסוי גירעון מצטבר),"הוצאות כלליות, השתתפויות והעברות",סהכ הוצאות בתקציב בלתי רגיל,הוצאות לעבודות שבוצעו במשך השנה,הוצאות להעברת מלוות,הוצאות אחרות,עודף/גירעון בתקציב הרגיל השנה,עודף/גירעון בתקציב הרגיל השנה ללא קבלת מלוות לאיזון,עודף/גירעון מצטבר בתקציב הרגיל לסוף שנה,עומס מלוות לסוף השנה (כולל הפרשי הצמדה),סהכ חיוב ארנונה - חיוב באלפי ₪,למגורים,"למשרדים, שירותים ומסחר",לתעשייה,למלאכה,לבנקים וחברות ביטוח,לבתי מלון,לחניונים,לקרקע תפוסה,לקרקע תפוסה לעריכת אירועים,לקרקע תפוסה במפעל עתיר שטח,לאדמה חקלאית,למבנה חקלאי,למגורים שאינם בשימוש,לאדמת בניין,למערכת סולרית על גג נכס,למערכת סולרית שאינה על גג נכס,לקרקע תפוסה למערכת סולרית,ליתר סוגי הנכסים,סהכ חיוב ארנונה - שטחים באלפי מר,למגורים.1,"למשרדים, שירותים ומסחר.1",לתעשייה.1,למלאכה.1,לבנקים וחברות ביטוח.1,לבתי מלון.1,לחניונים.1,לקרקע תפוסה.1,לקרקע תפוסה לעריכת אירועים.1,לקרקע תפוסה במפעל עתיר שטח.1,לאדמה חקלאית.1,למבנה חקלאי.1,למגורים שאינם בשימוש.1,לאדמת בניין.1,למערכת סולרית על גג נכס.1,למערכת סולרית שאינה על גג נכס.1,לקרקע תפוסה למערכת סולרית.1,ליתר סוגי הנכסים.1,ארנונה והכנסות עצמיות,סהכ  אוכלוסייה בסוף השנה,ארנונה לא למגורים לנפש,ארנונה למגורים והכנסות עצמיות לנפש,הכנסות מהמדינה לנפש,אשכול
באר יעקב,2530.0,המרכז,עירייה,31324.791315909428,7.0,527638.0,266992.0,8523.344890230712,121948.0,17520,79479,67140,11615,712,28354.0,21835,19691.0,266992.0,185394.0,89749.0,49512.0,56750.0,0.8724581497797357,47617.0,57860.0,0.8229692360871068,7702.0,1895.0,40237.0,6152.0,656.0,88837.0,81598.0,59672,10959.0,0,4553.0,0,0,260646.0,0,43451.0,0,217195,476530.0,266764.0,8516.06631021718,29915,46550.0,133464.0,109363.0,16139.0,5790.0,22600.0,15498,34235,266764.0,83823.0,51449.0,4609.0,102861.0,9294,1080,1099.0,68607.0,209766.0,207447,0,2319.0,228.0,228.0,-8649.0,24293.0,110076.0,54069.0,35431.0,2660.0,2863.0,934.4,0.0,2383.0,9116.0,0.0,2312.0,203.6,104.0,0,0.0,0.0,0.0,0.0,0.0,2436.587,1219.3,346.553,25.603,25.894,0.79,0.0,79.159,446.34,0.0,272.803,3.975,16.17,0,0.0,0.0,0.0,0.0,0.0,143262.0,31324.791315909428,1.2845097544054247,5.9184432588970175,2.604901631333694,7.0
באר שבע,9000.0,הדרום,עירייה,214161.73563819038,5.0,2784587.0,2211319.0,10325.462638834098,1177442.0,64171,786871,499537,220467,64717,58023.0,73,124812.0,2211319.0,1387577.0,876600.0,342181.0,379082.0,0.9026569449353965,324833.0,464853.0,0.6987864980972479,123321.0,17348.0,534419.0,45660.0,4706.0,460611.0,755742.0,448960,213166.0,0,21114.0,0,68000,573268.0,2,278282.0,126000,168984,2815407.0,2211006.0,10324.001126584642,168029,375727.0,1169038.0,693599.0,311873.0,147826.0,32320.0,0,465892,2211006.0,744258.0,372988.0,52139.0,591793.0,59235,5417,98145.0,712158.0,604401.0,450037,126000,28364.0,313.0,-67687.0,-154513.0,486103.0,1047390.091,453022.0,458575.0,0.0,64724.0,24959.0,3219.0,8711.0,23968.0,0.0,10102.0,3.791,106.0,0,0.0,0.3,0.0,0.0,0.0,15422.76,9387.86,2181.66,0.0,883.44,20.06,38.9,822.44,650.99,0.0,1406.9,10.18,5.65,0,0.0,14.68,0.0,0.0,0.0,835810.0,214161.73563819038,2.4953990889523765,6.479107931513049,3.5288376691005503,5.0
בית שאן,9200.0,הצפון,עירייה,19072.799516491632,5.0,220241.0,188648.0,9890.944422547,93434.0,4472,68664,38906,27511,2069,18903.0,16646,3175.0,188648.0,96127.0,50386.0,24523.0,27658.405,0.8866382569783038,22526.0,33162.405,0.6792631595929186,9184.0,1997.0,25863.0,4934.0,65.0,40742.0,92521.0,30695,27446.0,28219,933.0,0,0,31593.0,0,26946.0,0,4647,229342.0,203035.0,10645.264730248027,29382,27390.0,103214.0,54777.0,36868.0,8566.0,16181.0,12584,26868,203035.0,61467.0,25048.0,6311.0,59413.0,11563,3466,1073.0,66053.0,26307.0,23638,0,2669.0,-14387.0,-14387.0,-86713.0,57422.0,61420.803,32156.405,11425.848,6461.146,597.614,2109.233,596.925,0.0,8073.632,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1231.22392,720.723,88.763,101.386,12.51492,1.625,12.093,0.0,294.119,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,68267.0,19072.799516491632,1.3560148827463478,5.04000474166795,4.8509396808790495,5.0
בית שמש,2610.0,ירושלים,עירייה,154694.11829399713,2.0,1116423.0,748816.0,4840.623601324457,418046.0,35835,294028,180441,101257,7863,907.0,44,0.0,748816.0,373838.0,250679.0,120674.0,161697.564,0.7462944834468872,108718.0,185384.564,0.5864458057036507,53492.0,11956.0,130005.0,9245.0,1513.0,112401.0,374978.0,167456,99744.0,59970,30720.0,0,0,367607.0,0,170607.0,0,197000,1035697.0,767458.0,4961.132384758426,43786,154407.0,457655.0,280143.0,139746.0,25646.0,17500.0,484,94110,767458.0,236782.0,108231.0,23061.0,210075.0,6913,2738,6801.0,304149.0,268239.0,261992,0,6247.0,-18642.0,-18642.0,-72322.0,35802.0,291617.551,162482.564,62784.51,33443.868,10283.81,2590.912,32.197,0.0,16852.397,0.0,3130.837,14.016,0.0,0,0.0,2.44,0.0,0.0,0.0,5633.31,3621.55,355.541,312.069,105.179,2.88,0.4,0.0,797.176,0.0,412.495,19.74,0.0,0,0.0,6.28,0.0,0.0,0.0,231877.0,154694.11829399713,0.8404004071630228,2.416627109826623,2.4239964914978342,2.0
ביתר עילית,3780.0,אזור יהודה והשומרון,עירייה,64015.88455374819,1.0,475505.0,302959.0,4732.559771874018,125635.0,19010,123669,77811,43909,1928,29606.0,18434,5039.0,302959.0,117096.0,40760.0,29640.0,37135.22,0.7981641148214552,28455.0,51568.22,0.5517933331807846,20261.0,1185.0,11120.0,3689.0,1102.0,71545.0,185863.0,71240,43125.0,51278,12710.0,0,0,172546.0,550,145766.0,0,26230,494762.0,307024.0,4796.059636451957,21545,57450.0,176389.0,100273.0,62005.0,9145.0,26541.0,15669,25099,307024.0,40204.0,8523.0,7429.0,120432.0,1524,941,3327.0,140596.0,187738.0,186358,0,1380.0,-4065.0,-4065.0,-16551.0,7324.0,61667.67,48518.22,9766.62,206.14,94.76,556.19,0.0,798.57,720.91,0.0,0.0,0.0,0.0,0,1005.48,0.78,0.0,0.0,0.0,1320.75,1110.76,72.44,2.98,1.37,0.93,0.0,11.42,37.43,0.0,0.0,0.0,0.0,0,82.01,1.41,0.0,0.0,0.0,104791.0,64015.88455374819,0.17370688661911043,1.8291710067941866,2.903388765079831,1.0
בני ברק,6100.0,תל אביב,עירייה,218357.32398734236,2.0,2099502.0,1731398.0,7929.1959087223695,793000.0,48123,801369,578017,199501,8730,49858.0,2658,39048.0,1731398.0,855581.0,456612.0,147494.0,269997.0,0.5462801438534503,137789.0,287379.0,0.47946788039487925,128460.0,9705.0,309118.0,23000.0,7538.0,368431.0,875817.0,546965,172635.0,95093,21093.0,0,0,368104.0,0,88535.0,24400,255169,2138953.0,1730988.0,7927.318252445433,118391,190676.0,1073412.0,713695.0,264239.0,32507.0,43730.0,1947,304779,1730988.0,685916.0,398981.0,46948.0,451647.0,31424,4398,7801.0,549802.0,407965.0,383312,10000,14653.0,410.0,410.0,-109019.0,294317.0,636004.0,260567.0,306052.0,29239.0,13822.7,11576.0,882.0,10353.0,3507.0,0.0,0.0,5.3,0.0,0,0.0,0.0,0.0,0.0,0.0,5831.25,3855.23,1032.48,169.36,71.3,7.88,10.99,338.55,161.47,0.0,0.0,183.99,0.0,0,0.0,0.0,0.0,0.0,0.0,536758.0,218357.32398734236,1.4156520805224688,3.9182610611659445,4.010934847556426,2.0
בת ים,6200.0,תל אביב,עירייה,128465.4867957431,5.0,1330280.0,986487.0,7679.004101455589,544530.0,37056,336141,204639,126918,3090,36849.0,1991,31911.0,986487.0,592009.0,365595.0,218995.0,393019.14,0.5572120482478283,195974.0,329281.64,0.5951561708694113,84272.0,23021.0,146600.0,14064.0,4192.0,208158.0,394478.0,190369,122726.0,50661,15828.0,2700,0,343793.0,52,29841.0,0,313900,1174032.0,986437.0,7678.614891861268,69803,184814.0,500949.0,294489.0,169884.0,25377.0,25095.0,1164,205776,986437.0,446476.0,176685.0,29995.0,205405.0,20096,3022,3955.0,304783.0,187595.0,175785,0,11810.0,50.0,50.0,-92285.0,115435.0,448785.6898,290600.64,102349.71,29941.4563,3186.89,8888.1037,1219.1677,4068.7899,8324.3722,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,206.55999999999767,5459.69105,4490.4873,368.15,179.632,13.07,6.046,13.448,137.96983,249.72792,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.160000000000764,422388.0,128465.4867957431,1.1411625305486939,4.608311654485687,3.0706924469699017,5.0
גבעת שמואל,681.0,המרכז,עירייה,28994.399526070065,8.0,353015.0,207902.0,7170.4192326199645,105841.0,13745,63475,47429,15273,651,24755.0,19097,86.0,207902.0,148311.0,89192.0,61542.0,68109.29,0.9035771772103337,58629.0,72483.29,0.8088622908811122,10446.0,2913.0,27650.0,3480.0,1235.0,54404.0,59591.0,43094,13897.0,0,44.0,0,0,145113.0,1856,24529.0,0,118728,253740.0,196908.0,6791.242557824033,16714,36136.0,107868.0,72010.0,22797.0,10319.0,19017.0,12088,17173,196908.0,63720.0,33465.0,5244.0,73128.0,1345,3273,1398.0,54044.0,56832.0,54973,0,1859.0,10994.0,10994.0,73390.0,1774.0,98767.86,70279.29,19162.3,1423.18,0.0,1286.05,0.0,3382.6,3214.17,0.0,0.0,20.27,0.0,0,0.0,0.0,0.0,0.0,0.0,1444.462,1196.15,94.566,8.448,0.0,1.027,0.0,49.635,57.694,0.0,0.0,36.942,0.0,0,0.0,0.0,0.0,0.0,0.0,117748.0,28994.399526070065,0.9536324411594984,5.115160252470393,2.055258980149572,8.0
גבעתיים,6300.0,תל אביב,עירייה,61924.14269146096,9.0,606780.0,506031.0,8171.788546533712,291510.0,48081,146080,109767,35472,841,10004.0,6,10356.0,506031.0,368807.0,238912.0,147531.0,154394.0,0.9555487907561173,140118.0,176971.0,0.7917568415164067,28234.0,7413.0,91381.0,9595.0,2214.0,118086.0,137224.0,98248,33455.0,0,197.0,0,0,100749.0,0,1648.0,0,99101,577481.0,500683.0,8085.4248155629575,57207,98301.0,255021.0,161971.0,51065.0,38202.0,975.0,0,89179,500683.0,222384.0,95795.0,10655.0,95029.0,11110,2592,26655.0,142913.0,76798.0,73364,0,3434.0,5348.0,5348.0,-90412.0,78411.0,274910.0,169562.0,73574.0,8791.0,0.0,13973.0,0.0,7979.0,1031.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2989.627,2448.967,266.167,57.843,0.0,19.825,0.0,148.407,48.418,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,270013.0,61924.14269146096,1.4756926140311506,5.955786934953509,2.216001611580204,9.0
דימונה,2200.0,הדרום,עירייה,36775.65275663953,5.0,562419.0,379199.0,10311.142605933455,226817.0,10372,122019,71588,47700,648,4117.0,86,15874.0,379199.0,188920.0,110059.0,46224.0,71849.92,0.6433410085912413,41583.0,64887.92,0.6408434728682936,17690.0,4641.0,63835.0,6071.0,1152.0,71638.0,190279.0,62631,46548.0,41970,6621.0,0,0,183220.0,0,163599.0,0,19621,563041.0,379307.0,10314.07933150879,34155,62935.0,199621.0,104661.0,67334.0,20210.0,6236.0,0,76360,379307.0,137472.0,50824.0,16341.0,98160.0,11335,984,10218.0,121138.0,183734.0,175771,0,7963.0,-108.0,-108.0,-6694.0,44309.0,103045.783,60285.92,16855.49,7026.64,7279.49,1554.4,334.89,6.0,7780.93,0.0,0.0,184.21,0.0,0,0.0,18.42,218.433,0.0,1500.9599999999773,2961.1035,1441.9,176.99,91.5295,93.05,1.793,5.519,0.232,985.92,0.0,0.0,1.389,0.0,0,0.0,6.874,129.204,0.0,26.702999999999975,120444.0,36775.65275663953,1.7357951583463094,5.137094404555255,5.174048201378199,5.0
הוד השרון,9700.0,המרכז,עירייה,65613.89309896252,9.0,837174.0,583290.0,8889.73314112378,311850.0,37053,211885,164270,36448,10977,9087.0,33,13415.0,583290.0,401413.0,275280.0,160017.0,173646.08,0.9215123082536618,150182.0,182264.28,0.8239793337454822,17742.0,9835.0,115263.0,19952.0,1186.0,104995.0,181877.0,141123,34698.0,0,33.0,0,0,253884.0,0,22684.0,0,231200,773151.0,610023.0,9297.162097666258,55271,129704.0,356811.0,261323.0,55617.0,36409.0,9521.0,0,58716,610023.0,267769.0,154959.0,12886.0,173320.0,15246,4225,6778.0,142685.0,163128.0,159349,0,3779.0,-26733.0,-26733.0,-45479.0,103363.865,294894.15,174400.28,59810.32,35782.1,11645.02,4072.26,5.88,6434.95,2081.52,0.0,0.0,259.4,402.42,0,0.0,0.0,0.0,0.0,0.0,8833.84,3536.85,318.28,327.69,74.53,2.92,0.05,153.44,280.95,0.0,0.0,4104.79,34.34,0,0.0,0.0,0.0,0.0,0.0,276315.0,65613.89309896252,1.7566858870293511,6.117804950158446,2.771928190965334,9.0
הרצלייה,6400.0,תל אביב,עירייה,106740.70079003133,8.0,1542917.0,1144191.0,10719.350646298715,725646.0,37286,302778,224426,71885,6129,55975.0,2020,22506.0,1144191.0,846181.0,639063.0,251510.0,288636.091,0.8713740514175686,227741.0,290964.091,0.7827117058235202,43995.0,23769.0,387553.0,7940.0,2282.0,196896.0,298010.0,214482,69022.0,0,475.0,0,0,398726.0,0,53089.0,7100,338537,1583439.0,1088502.0,10197.628383021229,99088,235675.0,591207.0,377766.0,117947.0,83263.0,29692.0,1628,132840,1088502.0,467806.0,227496.0,25315.0,271288.0,8674,27818,35739.0,277177.0,494937.0,436978,0,57959.0,55689.0,55689.0,88095.0,16043.0,708088.101,283795.091,228702.125,72284.845,0.0,16224.751,16720.916,47658.525,11609.103,106.24,4444.72,16.744,73.358,0,0.0,0.156,0.0,0.0,26451.52700000012,8379.36,4403.03,689.38,523.597,0.0,11.537,129.082,840.483,504.52,3.4,620.77,418.608,1.521,0,0.0,0.436,0.0,0.0,232.9960000000001,434859.0,106740.70079003133,3.6307893533728244,7.927444674215836,2.7919059720828776,8.0
חדרה,6500.0,חיפה,עירייה,103041.18670617031,6.0,1032596.0,822617.0,7983.380493721935,510437.0,31410,236255,128814,99525,6322,9443.0,9,35072.0,822617.0,590868.0,433727.0,175681.0,203499.6618,0.8632987320276716,165556.0,221776.6618,0.7464987463347237,50910.0,10125.0,258046.0,10781.0,3073.0,143287.0,231749.0,122074,96452.0,0,4617.0,0,0,209979.0,1000,51772.0,0,157207,1011336.0,821633.0,7973.830914262937,88914,198788.0,412707.0,232279.0,131338.0,41556.0,1343.0,0,119881,821633.0,305283.0,118367.0,33107.0,219908.0,31693,8421,27027.0,229301.0,189703.0,186170,0,3533.0,984.0,984.0,-91816.0,182918.0,473894.4588,221583.6618,83412.4739,74739.6276,19815.6351,9977.0383,6967.1328,7659.8062,15577.1579,360.0688,32616.4972,580.0045,602.5424,0,0.0,2.8123,0.0,0.0,0.0,26978.549,4407.118,663.833,583.628,199.974,6.767,86.832,332.42,696.28,22.556,989.74,18930.453,48.691,0,0.0,10.257,0.0,0.0,0.0,322697.0,103041.18670617031,2.50429957426478,5.734289548556001,2.2490909451659333,6.0
חולון,6600.0,תל אביב,עירייה,197956.67614135618,7.0,1990959.0,1698676.0,8581.049313977244,862362.0,70192,601080,441347,154367,4191,31095.0,679,133947.0,1698676.0,1132813.0,705655.0,315066.0,360149.088,0.8748210407796452,302251.0,413433.088,0.7310759800628246,97345.0,12815.0,390589.0,35157.0,3773.0,388228.0,565863.0,400395,150594.0,0,269.0,0,0,292283.0,0,34399.0,22950,234934,1867020.0,1634182.0,8255.250754124954,110900,263864.0,926579.0,607256.0,216781.0,91078.0,8382.0,23,324457,1634182.0,448698.0,189691.0,37121.0,457094.0,32685,14639,136004.0,545062.0,232838.0,184840,0,47998.0,64494.0,64494.0,155452.0,129927.0,832681.307,404034.088,258705.769,95814.604,0.0,17540.552,0.0,7814.901,48621.076,0.0,0.0,142.404,0.0,0,0.0,7.913,0.0,0.0,0.0,10020.393,5909.09,1262.875,728.694,0.0,21.858,0.0,239.794,1437.382,0.0,0.0,408.177,0.0,0,0.0,12.523,0.0,0.0,0.0,729409.0,197956.67614135618,1.9731034467414963,5.722529909479209,2.8585194044980358,7.0
חיפה,4000.0,חיפה,עירייה,290306.31322591665,7.0,3506468.0,3220989.0,11095.139351976211,1776177.0,126509,692752,441876,240936,9029,608634.0,88,16917.0,3220989.0,2556995.0,1538559.0,602810.0,850913.0,0.7084273010284248,550450.0,798732.0,0.6891548103744435,194688.0,52360.0,935749.0,26242.0,5450.0,986744.0,663994.0,405461,233835.0,0,1096.0,0,0,285479.0,3931,33965.0,80000,167583,3405230.0,3220415.0,11093.162130076964,324269,601366.0,1191863.0,683220.0,326745.0,160138.0,612969.0,0,489948,3220415.0,1212154.0,444293.0,56674.0,402393.0,169745,12128,57512.0,770941.0,184815.0,171407,0,13408.0,574.0,574.0,2245.0,1176901.0,1743837.0,754370.0,537913.0,175073.0,70005.0,32746.0,13462.0,10059.0,132003.0,0.0,18122.0,0.0,84.0,0,0.0,0.0,0.0,0.0,0.0,28077.0,10943.0,3711.0,1681.0,743.0,26.0,146.0,152.0,8145.0,0.0,2527.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1568886.0,290306.31322591665,3.2233160540046515,8.807920749591636,2.2872186023845757,7.0
חריש,1247.0,חיפה,עירייה,33380.12661251791,5.0,371702.0,262312.0,7858.328491229574,100932.0,3694,134201,107729,20238,5453,18572.0,15890,4913.0,262312.0,112111.0,61238.0,56015.0,74758.34,0.74928094979102,50966.0,77560.34,0.6571141900615701,12592.0,5049.0,5223.0,8767.0,248.0,41858.0,150201.0,97577,19990.0,21104,5316.0,4600,0,109390.0,0,79386.0,10000,20004,385692.0,286968.0,8596.97158525408,22233,46295.0,177767.0,136218.0,29405.0,10512.0,17307.0,12891,23366,286968.0,83612.0,56861.0,6027.0,135372.0,790,1062,5027.0,56505.0,98724.0,87628,0,11096.0,-24656.0,-24656.0,8363.0,9440.0,76992.272,69697.34,6611.071,0.0,0.0,192.956,0.0,0.0,465.599,0.0,0.0,0.0,5.83,0,0.0,0.0,0.0,0.0,19.47599999999511,1492.237,1404.62,60.755,0.0,0.0,0.148,0.0,0.0,26.471,0.0,0.0,0.0,0.123,0,0.0,0.0,0.0,0.0,0.12000000000011823,101839.0,33380.12661251791,0.15647034718080782,3.358615181464206,4.499713309765368,5.0
טבריה,6700.0,הצפון,עירייה,48471.59822938945,4.0,478567.0,404062.0,8336.056881966148,221809.0,25813,146313,81716,59619,3522,3211.0,381,6916.0,404062.0,229341.0,150390.0,58943.0,76671.0,0.7687782864446792,54315.0,85037.0,0.6387219680844809,25481.0,4628.0,91447.0,8367.0,1140.0,69444.0,174721.0,73370,58441.0,28663,2755.0,3950,0,74505.0,0,46324.0,4452,23729,487938.0,403918.0,8333.08607008331,37750,70475.0,211529.0,110418.0,79285.0,15114.0,3660.0,340,80504,403918.0,135823.0,51427.0,11539.0,101307.0,17199,238,3609.0,141792.0,84020.0,70964,4452,8604.0,144.0,144.0,-17720.0,111739.0,168048.0,77311.0,48152.0,8376.0,0.0,6737.0,20600.0,807.0,6065.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3125.0,1967.0,266.0,95.0,0.0,5.0,283.0,73.0,435.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,133266.0,48471.59822938945,1.886609960068401,4.731451166818454,3.604605715147693,4.0
טייבה,2730.0,המרכז,עירייה,46020.49041020091,3.0,251955.0,225817.0,4906.8794788406985,111236.0,7136,88339,61619,23521,2979,2471.0,1064,16635.0,225817.0,93098.0,47582.0,37649.0,56909.531,0.6615587817794527,28083.0,61263.911,0.45839384952096845,25824.0,9566.0,9933.0,4499.0,510.0,40507.0,132719.0,56994,23011.0,28307,10229.0,11120,0,26138.0,0,11664.0,11224,3250,261662.0,234873.0,5103.661388796023,19480,38988.0,116912.0,76953.0,29926.0,8510.0,3722.0,27,55771,234873.0,73032.0,37181.0,6485.0,58568.0,4903,2138,11334.0,73778.0,26789.0,13037,11224,2528.0,-9056.0,-9056.0,-79329.0,20376.0,75705.313,59786.911,11457.097,999.226,0.0,542.464,0.0,0.0,2039.0,0.0,0.0,711.358,169.257,0,0.0,0.0,0.0,0.0,0.0,12761.936,1577.405,164.157,7.673,0.0,0.69,0.0,0.0,146.28,0.0,0.0,10840.581,25.15,0,0.0,0.0,0.0,0.0,0.0,73599.0,46020.49041020091,0.21583863864688954,2.0229684466674844,2.8839110321732138,3.0
טירה,2720.0,המרכז,עירייה,27802.423143876887,5.0,147603.0,130318.0,4687.289281427285,68075.0,4920,56291,38714,16360,723,412.0,0,620.0,130318.0,57966.0,40730.0,23388.0,38359.0,0.609713496180818,18758.0,36767.58,0.5101777163468468,8672.0,4630.0,17342.0,2504.0,275.0,14457.0,72352.0,35720,15996.0,15079,3028.0,0,0,17285.0,0,12864.0,400,4021,150441.0,130298.0,4686.569919668905,15419,21518.0,74756.0,48701.0,21589.0,3143.0,963.0,0,17642,130298.0,54840.0,28393.0,5661.0,32644.0,3513,659,2049.0,36593.0,20143.0,18900,0,1243.0,20.0,20.0,-7881.0,12439.0,62399.67,37188.22,13516.48,0.0,7105.56,392.14,0.0,18.97,3596.18,210.02,0.0,0.02,356.91,0,0.0,0.0,0.0,0.0,15.17000000000553,1627.778,1011.37,164.44,0.0,104.01,0.57,0.0,0.68,328.24,5.81,0.0,0.49,12.15,0,0.0,0.0,0.0,0.0,0.018000000000029104,35994.0,27802.423143876887,0.6237585806911706,2.084926184312328,2.6023630971149565,5.0
טירת כרמל,2100.0,חיפה,עירייה,28752.661415046536,5.0,355452.0,297988.0,10363.84060934478,146094.0,20244,120602,76091,43319,693,5444.0,2419,5604.0,297988.0,173463.0,105168.0,43583.0,60162.0,0.7244273794089292,35998.0,58351.0,0.6169217322753681,10812.0,7585.0,61585.0,7579.0,2029.0,58687.0,124525.0,67591,40624.0,7324,6312.0,0,0,57464.0,0,50137.0,0,7327,364034.0,297976.0,10363.423256675167,22046,57702.0,178991.0,104784.0,62753.0,9552.0,2559.0,1842,36678,297976.0,117379.0,44565.0,21406.0,60872.0,1599,1490,3299.0,113337.0,66058.0,58679,0,7379.0,12.0,12.0,-3667.0,12489.0,89131.0,44598.0,20845.0,10027.0,463.0,1658.0,0.0,3073.0,8457.0,0.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1766.96,1113.35,176.0,94.05,6.26,1.14,0.0,75.6,244.56,0.0,0.0,56.0,0.0,0,0.0,0.0,0.0,0.0,0.0,104293.0,28752.661415046536,2.141888679834417,6.032937177399001,4.330903431945778,5.0
טמרה,8900.0,הצפון,עירייה,35833.963184621796,3.0,294764.0,266424.0,7434.957686018283,100471.0,8904,154861,122112,31647,1053,25.0,0,2163.0,266424.0,72850.0,44489.0,29090.0,99981.5409,0.2909537074358093,22961.0,51994.5409,0.4416040530901197,14195.0,6129.0,15399.0,2070.0,1319.0,24972.0,193574.0,121027,28771.0,32797,6517.0,0,0,28340.0,0,20141.0,7000,1199,305897.0,274491.0,7660.079310395626,20196,32153.0,191532.0,135483.0,43585.0,10854.0,0.0,0,30610,274491.0,155106.0,103902.0,17531.0,55220.0,4928,1517,333.0,57387.0,31406.0,29879,0,1527.0,-8067.0,-8067.0,-26351.0,25499.0,62561.0985,44041.5409,13321.968,1554.4934,0.0,704.3955,0.0,49.6275,2534.8473,0.0,0.0,182.1506,86.0,0,0.0,0.0,0.0,0.0,86.07529999999679,9034.02343,1131.01,160.26743,23.606,0.0,0.746,0.0,3.163,416.231,0.0,0.0,7277.075,10.96,0,0.0,0.0,0.0,0.0,10.965000000000146,51322.0,35833.963184621796,0.4297319813792884,2.032987521493679,5.401970164524604,3.0
